0
0.01
0.02
0.03
0.04
0.05
0.06
0.07
0.08
0.09
0.1
0.11
0.11973
0.12859
0.13678
0.14443
0.15164
0.16245
0.17866
0.20297
0.23945
0.28488
0.3246
0.36525
0.41525
0.46525
0.51525
0.54393
0.56646
0.58574
0.6034
0.62064
0.63917
0.66097
0.69141
0.73707
0.7662
0.78373
0.79912
0.81399
0.82944
0.84694
0.8704
0.90559
0.94732
0.96417
0.97915
0.99406
1.0106
1.0337
1.0683
1.0887
1.1028
1.116
1.1305
1.1488
1.1762
1.2174
1.2329
1.2479
1.2646
1.2891
1.3259
1.3474
1.3646
1.3826
1.407
1.4436
1.4936
1.5152
1.5415
1.5809
1.6269
1.6491
1.6734
1.7099
1.7503
1.7727
1.798
1.8358
1.8858
1.9095
1.939
1.9832
2.0241
2.0517
2.0878
2.1378
2.1695
2.1938
2.2209
2.2617
2.3101
2.3356
2.3668
2.4137
2.4637
2.5015
2.5515
2.6015
2.6369
2.6745
2.7245
2.7745
2.8016
2.8259
2.8573
2.9045
2.943
2.9681
2.996
3.0378
3.0878
3.1297
3.1669
3.2169
3.2669
3.3169
3.3607
3.4107
3.4607
3.5107
3.5562
3.6062
3.6562
3.7062
3.7458
3.7878
3.8378
3.8878
3.93
3.98
4.03
4.08
4.13
4.18
4.23
4.28
4.33
4.38
4.43
4.48
4.53
4.58
4.63
4.68
4.73
4.78
4.83
4.88
4.93
4.98
5.03
5.08
5.13
5.1772
5.2272
5.2772
5.3272
5.3772
5.4272
5.4772
5.5272
5.5772
5.6272
5.6772
5.7272
5.7772
5.8272
5.8772
5.9272
5.9772
6.0272
6.0772
6.1272
6.1772
6.2272
6.2772
6.3272
6.3772
6.4272
6.4772
6.5272
6.5772
6.6272
6.6772
6.7272
6.7772
6.8272
6.8772
6.9272
6.9772
7.0272
7.0772
7.1272
7.1772
7.2272
7.2772
7.3272
7.3772
7.4272
7.4772
7.5272
7.5772
7.6272
7.6772
7.7272
7.7772
7.8272
7.8772
7.9272
7.9772
8.0272
8.0772
8.1272
8.1772
8.2272
8.2772
8.3272
8.3772
8.4272
8.4772
8.4936
8.5024
8.5089
8.5156
8.5225
8.5297
8.5371
8.5447
8.5526
8.5608
8.5693
8.5781
8.5872
8.5967
8.6065
8.6167
8.6273
8.6384
8.6499
8.6618
8.6743
8.6873
8.7008
8.715
8.7297
8.7451
8.7613
8.7781
8.7957
8.8142
8.8335
8.8537
8.8748
8.8969
8.9202
8.9445
8.97
8.9967
9.0247
9.0541
9.0848
9.1171
9.1508
9.1861
9.2229
9.2614
9.3014
9.343
9.3862
9.4308
9.4768
9.524
9.5723
9.6215
9.6714
9.7219
9.7728
9.8241
9.8759
9.9283
9.9815
10.036
10.092
10.149
10.209
10.271
10.336
10.406
10.48
10.561
10.65
10.75
10.865
11.001
11.171
11.397
11.752
12.252
12.752
13.252
13.752
14.252
14.752
15.252
15.752
16.252
16.752
17.252
17.752
18.252
18.752
19.252
19.752
20.252
20.752
21.252
21.752
22.252
22.752
23.252
23.752
24.252
24.752
25.252
25.752
26.252
26.752
27.252
27.752
28.252
28.752
29.252
29.752
30.252
30.752
31.252
31.752
32.252
32.752
33.252
33.752
34.252
34.752
35.252
35.752
36.252
36.752
37.252
37.752
38.252
38.752
39.252
39.752
40.252
40.752
41.252
41.752
42.252
42.752
43.252
43.752
44.252
44.752
45.252
45.752
46.252
46.752
47.252
47.752
48.252
48.752
49.252
49.752
50.252
50.752
51.252
51.752
52.252
52.752
53.252
53.752
54.252
54.752
55.252
55.752
56.252
56.752
57.252
57.752
58.252
58.752
59.252
59.752
60.252
60.752
61.252
61.752
62.252
62.752
63.252
63.752
64.252
64.752
65.252
65.752
66.252
66.752
67.252
67.752
68.252
68.752
69.252
